dato,id,libres
OCUPACION,AL,137
OCUPACION,MA,44
OCUPACION,CA,183
OCUPACION,PA,64
OCUPACION,AN,294
OCUPACION,TE,93
OCUPACION,CE,92
OCUPACION,CY,154
OCUPACION,SJ,239
OCUPACION,PB,188
