dato,id,libres
OCUPACION,AL,23
OCUPACION,MA,11
OCUPACION,CA,80
OCUPACION,PA,67
OCUPACION,AN,325
OCUPACION,TE,88
OCUPACION,CE,190
OCUPACION,CY,356
OCUPACION,SJ,380
OCUPACION,PB,167
