dato,id,libres
OCUPACION,AL,140
OCUPACION,MA,49
OCUPACION,CA,201
OCUPACION,PA,74
OCUPACION,AN,433
OCUPACION,TE,103
OCUPACION,CE,294
OCUPACION,CY,306
OCUPACION,SJ,389
OCUPACION,PB,197
