id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,67,154,0,07:41:00,18:50:00
AN,344,470,4,07:41:00,00:18:00
CA,91,171,0,06:24:00,13:40:00
CE,140,267,1,07:55:00,00:18:00
CY,361,379,326,07:22:00,13:40:00
MA,55,183,0,06:24:00,19:31:00
PA,42,74,0,06:24:00,10:45:00
PB,104,178,0,07:22:00,14:00:00
SJ,381,394,312,06:24:00,00:18:00
TE,14,34,0,09:45:00,16:46:00
