id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,163,294,67,06:38:00,20:28:00
AN,380,509,185,00:23:00,12:55:00
CA,187,292,41,06:02:00,12:00:00
CE,253,358,98,06:02:00,12:00:00
CY,264,387,55,04:52:00,11:49:00
MA,132,261,1,06:02:00,12:00:00
PA,60,85,22,07:34:00,11:25:00
PB,174,208,125,07:34:00,19:18:00
SJ,331,398,192,06:02:00,11:49:00
TE,111,137,86,08:33:00,12:45:00
