id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,192,272,71,08:36:00,00:12:00
AN,479,501,399,05:59:00,00:12:00
CA,198,255,95,03:34:00,00:12:00
CE,264,310,173,07:39:00,14:49:00
CY,348,391,212,01:28:00,18:38:00
MA,124,219,6,07:49:00,12:49:00
PA,68,88,1,19:16:00,14:49:00
PB,180,206,35,01:28:00,14:49:00
SJ,390,395,376,11:46:00,00:12:00
TE,82,111,31,21:36:00,00:29:00
