dato,id,libres
OCUPACION,AL,224
OCUPACION,MA,93
OCUPACION,CA,169
OCUPACION,PA,47
OCUPACION,AN,464
OCUPACION,TE,69
OCUPACION,CE,204
OCUPACION,CY,344
OCUPACION,SJ,385
OCUPACION,PB,117
