poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,247,-1,247,-1,15:57:00,247,-1,15:57:00
2,Cervantes,-1,264,-1,296,-1,07:46:00,190,-1,15:27:00
3,El Palo,-1,62,-1,83,-1,21:45:00,17,-1,15:17:00
4,Av. de Andalucía,-1,468,-1,489,-1,05:45:00,430,-1,13:35:00
5,Camas,-1,206,-1,245,-1,03:09:00,142,-1,00:11:00
6,Cruz De Humilladero,100,81,-1,88,-1,13:35:00,72,-1,10:36:00
8,Alcazaba,-1,161,-1,238,-1,07:46:00,80,-1,00:11:00
9,San Juan De La Cruz,410,397,-1,401,-1,03:09:00,391,-1,16:25:00
10,Pz. de la Marina,324,131,-1,232,-1,07:46:00,7,-1,15:17:00
12,Tejón y Rodriguez,-1,81,-1,100,-1,11:35:00,45,-1,03:09:00
138,El Carmen,-1,-1,-1,-1,-1,15:57:00,-1,-1,15:57:00
139,Mármoles,-1,-1,-1,-1,-1,15:57:00,-1,-1,15:57:00
140,El Limonar,161,-1,-1,-1,-1,15:57:00,-1,-1,15:57:00
142,Bailén,-1,-1,-1,-1,-1,15:57:00,-1,-1,15:57:00
