dato,id,libres
OCUPACION,AL,212
OCUPACION,MA,203
OCUPACION,CA,282
OCUPACION,PA,71
OCUPACION,AN,463
OCUPACION,TE,70
OCUPACION,CE,315
OCUPACION,CY,350
OCUPACION,SJ,390
OCUPACION,PB,147
