id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,147,278,22,06:46:00,18:55:00
AN,475,507,386,07:39:00,18:55:00
CA,185,259,1,11:55:00,18:55:00
CE,294,349,190,09:28:00,16:20:00
CY,351,382,308,06:46:00,18:26:00
MA,122,222,0,07:39:00,17:26:00
PA,74,84,59,12:56:00,15:26:00
PB,177,195,134,11:55:00,15:26:00
SJ,387,395,360,07:39:00,00:19:00
TE,104,131,73,10:55:00,20:55:00
