dato,id,libres
OCUPACION,AL,240
OCUPACION,MA,234
OCUPACION,CA,268
OCUPACION,PA,67
OCUPACION,AN,512
OCUPACION,TE,75
OCUPACION,CE,317
OCUPACION,CY,363
OCUPACION,SJ,388
OCUPACION,PB,203
