id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,165,255,73,01:28:00,13:57:00
AN,476,504,434,23:45:00,13:12:00
CA,204,242,121,09:28:00,00:15:00
CE,258,320,121,23:56:00,00:15:00
CY,364,389,325,06:45:00,13:12:00
MA,168,231,85,09:00:00,15:14:00
PA,66,84,2,19:49:00,15:14:00
PB,165,207,0,09:18:00,15:14:00
SJ,393,397,383,09:00:00,22:40:00
TE,87,112,33,12:21:00,01:39:00
