dato,id,libres
OCUPACION,AL,189
OCUPACION,MA,3
OCUPACION,CA,122
OCUPACION,PA,48
OCUPACION,AN,320
OCUPACION,TE,58
OCUPACION,CE,141
OCUPACION,CY,297
OCUPACION,SJ,279
OCUPACION,PB,160
