id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,215,277,143,05:47:00,13:11:00
AN,367,506,135,04:05:00,12:55:00
CA,167,298,0,05:57:00,11:46:00
CE,194,327,1,04:05:00,11:36:00
CY,262,374,64,05:47:00,11:56:00
MA,110,240,0,03:22:00,10:36:00
PA,50,73,15,00:58:00,12:16:00
PB,149,189,112,02:00:00,19:39:00
SJ,309,391,136,03:22:00,12:16:00
TE,74,115,9,22:25:00,13:11:00
