id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,116,267,0,06:24:00,22:22:00
AN,375,512,169,01:47:00,12:21:00
CA,126,289,2,01:57:00,11:44:00
CE,171,317,3,01:57:00,21:55:00
CY,291,389,108,06:24:00,12:21:00
MA,76,237,0,05:41:00,12:46:00
PA,45,89,14,07:56:00,12:56:00
PB,135,198,1,07:56:00,22:55:00
SJ,331,398,190,21:45:00,11:21:00
TE,63,95,37,16:28:00,22:55:00
