poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,00:26:00,241,-1,00:26:00
2,Cervantes,-1,207,-1,325,-1,01:36:00,33,-1,13:10:00
3,El Palo,-1,70,-1,89,-1,07:47:00,43,-1,11:36:00
4,Av. de Andalucía,-1,373,-1,504,-1,00:26:00,135,-1,12:15:00
5,Camas,-1,177,-1,270,-1,05:56:00,0,-1,11:56:00
6,Cruz De Humilladero,100,76,-1,95,-1,22:14:00,54,-1,12:15:00
8,Alcazaba,-1,181,-1,274,-1,04:56:00,57,-1,13:25:00
9,San Juan De La Cruz,410,326,-1,394,-1,00:26:00,171,-1,11:56:00
10,Pz. de la Marina,324,108,-1,232,-1,06:30:00,0,-1,11:25:00
12,Tejón y Rodriguez,-1,78,-1,97,-1,07:37:00,46,-1,13:35:00
138,El Carmen,-1,-1,-1,-1,-1,00:26:00,-1,-1,00:26:00
139,Mármoles,-1,-1,-1,-1,-1,00:26:00,-1,-1,00:26:00
140,El Limonar,161,-1,-1,-1,-1,00:26:00,-1,-1,00:26:00
142,Bailén,-1,-1,-1,-1,-1,00:26:00,-1,-1,00:26:00
