id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,202,302,100,06:27:00,12:35:00
AN,360,507,115,02:17:00,12:46:00
CA,139,283,1,04:37:00,11:45:00
CE,185,313,0,02:58:00,11:45:00
CY,244,367,1,04:17:00,11:30:00
MA,93,232,0,03:23:00,10:55:00
PA,62,85,41,07:46:00,11:30:00
PB,189,217,155,07:36:00,12:12:00
SJ,314,387,169,00:29:00,11:55:00
TE,52,93,9,06:13:00,15:28:00
