id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,167,284,65,05:37:00,13:36:00
AN,397,508,218,00:38:00,12:46:00
CA,197,309,45,06:45:00,12:15:00
CE,229,330,56,05:37:00,12:25:00
CY,263,395,0,06:45:00,11:56:00
MA,130,268,5,05:37:00,11:46:00
PA,87,114,36,14:28:00,10:32:00
PB,191,210,166,07:55:00,11:17:00
SJ,313,393,146,05:37:00,11:46:00
TE,106,138,68,07:55:00,12:56:00
