id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,92,230,0,07:55:00,20:35:00
AN,236,472,0,07:22:00,15:30:00
CA,89,238,0,02:24:00,20:35:00
CE,192,305,0,06:45:00,18:49:00
CY,367,385,340,05:55:00,19:42:00
MA,91,217,0,05:27:00,13:35:00
PA,71,94,33,20:35:00,12:12:00
PB,145,184,53,08:37:00,14:55:00
SJ,334,366,264,03:32:00,19:29:00
TE,28,61,0,12:56:00,18:38:00
