id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,140,254,7,06:52:00,13:16:00
AN,364,507,132,04:03:00,12:20:00
CA,156,276,0,01:58:00,11:28:00
CE,176,328,0,06:10:00,11:28:00
CY,261,396,31,06:52:00,12:55:00
MA,98,238,0,05:14:00,13:16:00
PA,62,87,36,08:54:00,13:16:00
PB,164,206,133,04:03:00,21:59:00
SJ,317,394,156,00:22:00,11:28:00
TE,67,102,39,06:10:00,11:55:00
