id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,141,265,1,07:09:00,22:22:00
AN,387,512,242,07:09:00,11:11:00
CA,170,276,52,02:19:00,11:11:00
CE,255,335,115,02:19:00,11:11:00
CY,312,394,115,07:09:00,11:11:00
MA,104,244,0,07:09:00,20:05:00
PA,63,90,43,07:09:00,14:33:00
PB,132,196,7,07:09:00,22:22:00
SA,225,253,147,02:19:00,11:11:00
SJ,363,399,252,07:09:00,11:11:00
TE,68,96,48,07:09:00,22:22:00
