dato,id,libres
OCUPACION,AL,175
OCUPACION,MA,19
OCUPACION,CA,77
OCUPACION,PA,44
OCUPACION,AN,351
OCUPACION,TE,56
OCUPACION,CE,180
OCUPACION,CY,286
OCUPACION,SJ,313
OCUPACION,PB,152
