id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,149,149,149,00:18:00,00:18:00
AN,159,159,159,00:18:00,00:18:00
CA,54,54,54,00:18:00,00:18:00
CE,14,14,14,00:18:00,00:18:00
CY,36,36,36,00:18:00,00:18:00
MA,1,1,1,00:18:00,00:18:00
PA,28,28,28,00:18:00,00:18:00
PB,160,160,160,00:18:00,00:18:00
SJ,185,185,185,00:18:00,00:18:00
TE,52,52,52,00:18:00,00:18:00
