id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,168,274,94,06:47:00,21:46:00
AN,329,498,49,06:26:00,12:31:00
CA,118,264,0,03:12:00,11:15:00
CE,184,319,0,23:37:00,12:18:00
CY,284,391,63,06:47:00,12:18:00
MA,77,232,0,04:32:00,10:22:00
PA,65,90,11,23:57:00,11:47:00
PB,161,209,105,07:17:00,15:35:00
SJ,323,394,156,06:57:00,11:36:00
TE,44,78,7,06:26:00,22:48:00
