id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,113,239,10,06:38:00,14:26:00
AN,462,509,359,05:30:00,19:38:00
CA,191,307,21,23:46:00,18:36:00
CE,272,322,172,09:15:00,14:47:00
CY,350,377,284,02:21:00,13:24:00
MA,147,254,2,07:56:00,13:44:00
PA,67,91,0,21:35:00,14:26:00
PB,162,216,1,22:55:00,15:12:00
SJ,388,396,373,11:38:00,18:57:00
TE,107,144,52,21:56:00,00:18:00
