poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,00:38:00,241,-1,00:38:00
2,Cervantes,-1,190,-1,321,-1,03:59:00,3,-1,13:11:00
3,El Palo,-1,74,-1,109,-1,08:46:00,55,-1,00:13:00
4,Av. de Andalucía,-1,378,-1,505,-1,05:45:00,131,-1,12:30:00
5,Camas,-1,156,-1,277,-1,05:45:00,0,-1,12:45:00
6,Cruz De Humilladero,100,78,-1,93,-1,00:38:00,52,-1,11:13:00
8,Alcazaba,-1,146,-1,247,-1,06:29:00,30,-1,12:45:00
9,San Juan De La Cruz,410,329,-1,398,-1,06:59:00,161,-1,12:15:00
10,Pz. de la Marina,324,117,-1,244,-1,06:59:00,0,-1,13:35:00
12,Tejón y Rodriguez,-1,57,-1,99,-1,07:18:00,21,-1,14:52:00
138,El Carmen,-1,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
139,Mármoles,-1,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
140,El Limonar,161,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
142,Bailén,-1,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
