poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,15:55:00,241,-1,15:55:00
2,Cervantes,-1,197,-1,305,-1,03:46:00,3,-1,12:11:00
3,El Palo,-1,62,-1,84,-1,05:55:00,15,-1,11:55:00
4,Av. de Andalucía,-1,316,-1,491,-1,23:59:00,47,-1,12:25:00
5,Camas,-1,128,-1,273,-1,02:09:00,0,-1,18:28:00
6,Cruz De Humilladero,100,77,-1,88,-1,03:46:00,45,-1,11:15:00
8,Alcazaba,-1,122,-1,258,-1,04:46:00,0,-1,12:45:00
9,San Juan De La Cruz,410,332,-1,391,-1,22:35:00,176,-1,10:56:00
10,Pz. de la Marina,324,93,-1,237,-1,05:55:00,0,-1,13:27:00
12,Tejón y Rodriguez,-1,58,-1,102,-1,06:48:00,12,-1,22:35:00
138,El Carmen,-1,-1,-1,-1,-1,15:55:00,-1,-1,15:55:00
139,Mármoles,-1,-1,-1,-1,-1,15:55:00,-1,-1,15:55:00
140,El Limonar,161,-1,-1,-1,-1,15:55:00,-1,-1,15:55:00
142,Bailén,-1,-1,-1,-1,-1,15:55:00,-1,-1,15:55:00
