id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,136,235,13,06:14:00,14:55:00
AN,486,508,448,08:13:00,14:14:00
CA,201,271,70,23:48:00,14:35:00
CE,281,321,180,23:28:00,14:35:00
CY,344,368,298,00:17:00,12:56:00
MA,157,244,0,08:56:00,14:25:00
PA,64,78,31,21:36:00,15:12:00
PB,200,203,156,05:36:00,00:17:00
SJ,388,394,381,21:15:00,15:26:00
TE,61,90,27,09:17:00,00:17:00
