dato,id,libres
OCUPACION,AL,6
OCUPACION,MA,2
OCUPACION,CA,59
OCUPACION,PA,57
OCUPACION,AN,200
OCUPACION,TE,70
OCUPACION,CE,66
OCUPACION,CY,14
OCUPACION,SJ,171
OCUPACION,PB,142
