id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,220,282,133,05:19:00,12:57:00
AN,361,511,137,05:29:00,12:57:00
CA,149,291,0,04:26:00,11:25:00
CE,198,335,0,06:22:00,11:48:00
CY,256,377,46,04:39:00,11:37:00
MA,107,261,0,06:22:00,10:45:00
PA,55,85,26,05:19:00,11:37:00
PB,180,211,141,05:39:00,12:37:00
SJ,305,395,156,00:16:00,11:58:00
TE,83,127,38,06:35:00,13:25:00
