id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,71,196,0,07:55:00,18:16:00
AN,372,503,219,07:55:00,19:28:00
CA,115,261,3,06:14:00,21:49:00
CE,275,327,163,08:58:00,14:35:00
CY,355,400,265,23:45:00,18:59:00
MA,97,251,0,07:41:00,19:42:00
PA,67,88,16,23:15:00,11:21:00
PB,160,200,90,08:58:00,14:56:00
SJ,374,389,349,08:58:00,15:15:00
TE,72,106,14,10:38:00,20:56:00
