id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,185,296,60,05:46:00,13:11:00
AN,367,505,120,01:37:00,12:45:00
CA,142,265,8,04:56:00,12:45:00
CE,201,337,36,06:45:00,12:17:00
CY,273,388,45,06:19:00,12:55:00
MA,110,253,0,07:29:00,11:21:00
PA,57,87,23,05:20:00,18:21:00
PB,188,212,167,05:36:00,13:25:00
SJ,319,392,136,22:59:00,12:17:00
TE,91,117,38,01:37:00,12:17:00
