dato,id,libres
OCUPACION,AL,98
OCUPACION,MA,26
OCUPACION,CA,58
OCUPACION,PA,63
OCUPACION,AN,228
OCUPACION,TE,59
OCUPACION,CE,115
OCUPACION,CY,190
OCUPACION,SJ,251
OCUPACION,PB,186
