dato,id,libres
OCUPACION,AL,185
OCUPACION,MA,0
OCUPACION,CA,91
OCUPACION,PA,44
OCUPACION,AN,317
OCUPACION,TE,59
OCUPACION,CE,125
OCUPACION,CY,266
OCUPACION,SJ,273
OCUPACION,PB,182
