id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,183,268,112,00:30:00,21:35:00
AN,338,511,77,05:47:00,12:35:00
CA,115,283,0,03:12:00,11:49:00
CE,188,324,1,05:15:00,12:46:00
CY,261,373,38,04:45:00,11:19:00
MA,85,248,0,05:57:00,10:48:00
PA,60,89,26,03:12:00,10:37:00
PB,149,209,62,01:57:00,18:46:00
SJ,325,394,179,03:12:00,11:59:00
TE,74,116,12,06:47:00,12:35:00
