dato,id,libres
OCUPACION,AL,89
OCUPACION,MA,1
OCUPACION,CA,41
OCUPACION,PA,47
OCUPACION,AN,207
OCUPACION,TE,53
OCUPACION,CE,141
OCUPACION,CY,86
OCUPACION,SJ,223
OCUPACION,PB,161
