id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,203,267,192,06:01:00,11:58:00
AN,460,502,450,04:51:00,11:58:00
CA,261,271,234,06:01:00,00:27:00
CE,279,329,272,06:01:00,11:58:00
CY,346,377,338,04:51:00,11:58:00
MA,194,211,185,06:01:00,00:27:00
PA,79,82,74,07:48:00,02:44:00
PB,167,170,161,07:24:00,01:37:00
SJ,378,400,372,01:50:00,11:58:00
TE,86,99,69,06:50:00,01:50:00
