id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,231,238,218,08:46:00,00:18:00
AN,421,502,385,00:18:00,08:46:00
CA,241,242,241,08:46:00,00:18:00
CE,248,331,212,00:18:00,08:46:00
CY,251,348,209,00:18:00,08:46:00
MA,187,246,161,00:18:00,08:46:00
PA,66,75,63,00:18:00,08:46:00
PB,195,198,195,00:18:00,08:46:00
SJ,339,379,322,00:18:00,08:46:00
TE,88,100,84,00:18:00,08:46:00
