dato,id,libres
OCUPACION,AL,8
OCUPACION,MA,0
OCUPACION,CA,9
OCUPACION,PA,17
OCUPACION,AN,148
OCUPACION,TE,54
OCUPACION,CE,25
OCUPACION,CY,80
OCUPACION,SJ,173
OCUPACION,PB,153
