id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,116,259,8,04:39:00,19:40:00
AN,396,508,209,04:39:00,12:14:00
CA,173,298,24,00:58:00,13:31:00
CE,214,332,50,07:17:00,12:14:00
CY,266,382,48,04:39:00,12:14:00
MA,103,247,1,07:17:00,13:31:00
PA,55,83,34,07:17:00,12:14:00
PB,175,198,143,07:17:00,12:14:00
SA,207,274,100,04:39:00,12:14:00
SJ,346,400,223,00:58:00,12:14:00
TE,71,109,46,04:39:00,20:47:00
