id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,146,286,33,02:53:00,12:56:00
AN,347,501,122,06:37:00,11:58:00
CA,152,301,8,04:40:00,18:21:00
CE,207,324,58,06:47:00,11:48:00
CY,275,400,48,06:57:00,11:58:00
MA,99,256,0,05:43:00,12:46:00
PA,66,90,26,08:32:00,11:48:00
PB,167,196,127,06:57:00,19:35:00
SJ,308,393,154,00:37:00,11:58:00
TE,93,126,43,06:37:00,11:58:00
