poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,14:55:00,241,-1,14:55:00
2,Cervantes,-1,261,-1,295,-1,08:45:00,168,-1,14:45:00
3,El Palo,-1,72,-1,91,-1,20:10:00,46,-1,15:57:00
4,Av. de Andalucía,-1,490,-1,505,-1,08:35:00,455,-1,00:17:00
5,Camas,-1,217,-1,269,-1,23:59:00,126,-1,14:45:00
6,Cruz De Humilladero,100,87,-1,100,-1,12:25:00,82,-1,19:45:00
8,Alcazaba,-1,161,-1,242,-1,09:49:00,32,-1,15:47:00
9,San Juan De La Cruz,410,387,-1,395,-1,22:35:00,379,-1,15:26:00
10,Pz. de la Marina,324,156,-1,255,-1,07:45:00,0,-1,13:48:00
12,Tejón y Rodriguez,-1,100,-1,113,-1,13:48:00,48,-1,00:27:00
138,El Carmen,-1,-1,-1,-1,-1,14:55:00,-1,-1,14:55:00
139,Mármoles,-1,-1,-1,-1,-1,14:55:00,-1,-1,14:55:00
140,El Limonar,161,-1,-1,-1,-1,14:55:00,-1,-1,14:55:00
142,Bailén,-1,-1,-1,-1,-1,14:55:00,-1,-1,14:55:00
