dato,id,libres
OCUPACION,AL,43
OCUPACION,MA,0
OCUPACION,CA,133
OCUPACION,PA,40
OCUPACION,AN,372
OCUPACION,TE,39
OCUPACION,CE,107
OCUPACION,CY,362
OCUPACION,SJ,378
OCUPACION,PB,73
