id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,144,258,1,05:54:00,13:55:00
AN,367,512,105,06:42:00,12:55:00
CA,142,273,5,06:42:00,19:16:00
CE,211,325,21,01:20:00,12:23:00
CY,271,388,41,06:42:00,10:59:00
MA,99,236,0,05:37:00,12:55:00
PA,74,90,44,07:47:00,12:23:00
PB,172,196,139,07:47:00,19:31:00
SJ,325,398,149,01:20:00,12:23:00
TE,67,105,0,01:36:00,13:55:00
