id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,200,301,82,06:45:00,13:29:00
AN,378,510,128,02:33:00,12:55:00
CA,193,299,5,05:38:00,12:11:00
CE,215,315,24,05:38:00,12:45:00
CY,287,384,102,06:45:00,11:33:00
MA,130,273,0,06:19:00,11:45:00
PA,57,81,20,07:55:00,11:16:00
PB,201,218,166,07:35:00,11:55:00
SJ,320,396,134,00:19:00,11:45:00
TE,91,122,47,06:31:00,12:11:00
