dato,id,libres
OCUPACION,AL,30
OCUPACION,MA,0
OCUPACION,CA,108
OCUPACION,PA,74
OCUPACION,AN,312
OCUPACION,TE,82
OCUPACION,CE,137
OCUPACION,CY,322
OCUPACION,SJ,270
OCUPACION,PB,179
