poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,15:55:00,241,-1,15:55:00
2,Cervantes,-1,215,-1,320,-1,05:14:00,69,-1,13:10:00
3,El Palo,-1,51,-1,83,-1,08:36:00,8,-1,12:30:00
4,Av. de Andalucía,-1,394,-1,496,-1,05:14:00,208,-1,11:55:00
5,Camas,-1,145,-1,251,-1,05:56:00,1,-1,11:45:00
6,Cruz De Humilladero,100,72,-1,95,-1,23:56:00,47,-1,13:25:00
8,Alcazaba,-1,156,-1,264,-1,06:29:00,1,-1,13:25:00
9,San Juan De La Cruz,410,356,-1,397,-1,06:29:00,259,-1,12:30:00
10,Pz. de la Marina,324,95,-1,238,-1,06:29:00,0,-1,12:14:00
12,Tejón y Rodriguez,-1,80,-1,103,-1,06:29:00,47,-1,12:14:00
138,El Carmen,-1,-1,-1,-1,-1,15:55:00,-1,-1,15:55:00
139,Mármoles,-1,-1,-1,-1,-1,15:55:00,-1,-1,15:55:00
140,El Limonar,161,-1,-1,-1,-1,15:55:00,-1,-1,15:55:00
142,Bailén,-1,-1,-1,-1,-1,15:55:00,-1,-1,15:55:00
