id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,112,259,5,06:41:00,19:48:00
AN,372,511,163,06:41:00,12:28:00
CA,126,255,0,05:03:00,12:00:00
CE,234,339,48,06:41:00,12:55:00
CY,274,385,69,06:41:00,12:00:00
MA,80,221,0,07:18:00,12:55:00
PA,67,95,19,07:45:00,12:55:00
PB,146,198,86,07:45:00,21:58:00
SJ,333,396,191,01:50:00,10:56:00
TE,50,102,18,05:03:00,13:50:00
