dato,id,libres
OCUPACION,AL,43
OCUPACION,MA,23
OCUPACION,CA,39
OCUPACION,PA,72
OCUPACION,AN,192
OCUPACION,TE,41
OCUPACION,CE,57
OCUPACION,CY,347
OCUPACION,SJ,342
OCUPACION,PB,121
