dato,id,libres
OCUPACION,AL,137
OCUPACION,MA,160
OCUPACION,CA,199
OCUPACION,PA,77
OCUPACION,AN,483
OCUPACION,TE,39
OCUPACION,CE,298
OCUPACION,CY,395
OCUPACION,SJ,397
OCUPACION,PB,179
