id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,181,301,75,06:40:00,19:52:00
AN,371,504,140,06:40:00,12:25:00
CA,168,302,1,04:56:00,12:25:00
CE,243,353,93,02:39:00,12:40:00
CY,300,389,153,06:40:00,11:58:00
MA,108,253,0,05:31:00,16:48:00
PA,63,89,14,07:32:00,12:40:00
PB,173,201,122,07:58:00,11:58:00
SJ,333,394,204,23:47:00,12:55:00
TE,94,130,60,06:40:00,13:44:00
