id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,170,242,103,07:26:00,00:17:00
AN,480,503,435,23:55:00,12:55:00
CA,212,244,163,09:36:00,00:17:00
CE,251,314,171,09:23:00,14:50:00
CY,345,373,312,06:58:00,13:27:00
MA,129,211,53,08:59:00,14:50:00
PA,44,85,0,23:55:00,13:59:00
PB,128,194,0,23:55:00,13:59:00
SJ,394,398,391,07:42:00,13:49:00
TE,85,106,56,13:14:00,00:17:00
