poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,10:18:00,241,-1,10:18:00
2,Cervantes,-1,201,-1,323,-1,05:56:00,24,-1,13:35:00
3,El Palo,-1,61,-1,84,-1,05:56:00,19,-1,10:55:00
4,Av. de Andalucía,-1,375,-1,501,-1,05:56:00,136,-1,12:45:00
5,Camas,-1,127,-1,269,-1,05:56:00,0,-1,18:49:00
6,Cruz De Humilladero,100,70,-1,90,-1,22:14:00,34,-1,12:16:00
8,Alcazaba,-1,127,-1,274,-1,06:29:00,1,-1,21:12:00
9,San Juan De La Cruz,410,329,-1,395,-1,07:12:00,166,-1,11:46:00
10,Pz. de la Marina,324,86,-1,230,-1,05:36:00,0,-1,19:48:00
12,Tejón y Rodriguez,-1,56,-1,94,-1,06:50:00,0,-1,22:14:00
138,El Carmen,-1,-1,-1,-1,-1,10:18:00,-1,-1,10:18:00
139,Mármoles,-1,-1,-1,-1,-1,10:18:00,-1,-1,10:18:00
140,El Limonar,161,-1,-1,-1,-1,10:18:00,-1,-1,10:18:00
142,Bailén,-1,-1,-1,-1,-1,10:18:00,-1,-1,10:18:00
