dato,id,libres
OCUPACION,AL,107
OCUPACION,MA,90
OCUPACION,CA,122
OCUPACION,PA,65
OCUPACION,AN,452
OCUPACION,TE,54
OCUPACION,CE,252
OCUPACION,CY,378
OCUPACION,SJ,394
OCUPACION,PB,133
