dato,id,libres
OCUPACION,AL,79
OCUPACION,MA,108
OCUPACION,CA,166
OCUPACION,PA,53
OCUPACION,AN,411
OCUPACION,TE,99
OCUPACION,CE,249
OCUPACION,CY,358
OCUPACION,SJ,366
OCUPACION,PB,143
