id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,187,253,117,07:49:00,15:14:00
AN,476,501,446,09:13:00,20:37:00
CA,198,247,141,08:40:00,20:57:00
CE,290,330,169,07:59:00,14:50:00
CY,360,397,268,08:40:00,13:12:00
MA,137,229,43,07:59:00,15:25:00
PA,61,88,1,21:13:00,14:50:00
PB,156,207,1,23:46:00,14:50:00
SJ,392,398,389,09:56:00,00:49:00
TE,77,94,33,17:48:00,00:14:00
