poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,16:45:00,241,-1,16:45:00
2,Cervantes,-1,183,-1,294,-1,01:38:00,0,-1,13:11:00
3,El Palo,-1,62,-1,89,-1,08:37:00,31,-1,11:25:00
4,Av. de Andalucía,-1,356,-1,504,-1,05:38:00,134,-1,12:55:00
5,Camas,-1,156,-1,277,-1,04:00:00,0,-1,12:31:00
6,Cruz De Humilladero,100,76,-1,92,-1,23:13:00,53,-1,10:55:00
8,Alcazaba,-1,155,-1,285,-1,06:21:00,22,-1,19:58:00
9,San Juan De La Cruz,410,321,-1,396,-1,01:38:00,171,-1,11:56:00
10,Pz. de la Marina,324,85,-1,225,-1,06:21:00,0,-1,10:55:00
12,Tejón y Rodriguez,-1,72,-1,109,-1,06:21:00,32,-1,13:35:00
138,El Carmen,-1,-1,-1,-1,-1,16:45:00,-1,-1,16:45:00
139,Mármoles,-1,-1,-1,-1,-1,16:45:00,-1,-1,16:45:00
140,El Limonar,161,-1,-1,-1,-1,16:45:00,-1,-1,16:45:00
142,Bailén,-1,-1,-1,-1,-1,16:45:00,-1,-1,16:45:00
