id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,214,235,141,08:24:00,01:15:00
AN,503,505,494,08:24:00,01:15:00
CA,264,274,223,08:24:00,01:15:00
CE,326,328,325,01:15:00,03:16:00
CY,387,389,387,03:16:00,08:24:00
MA,229,242,169,08:24:00,01:15:00
PA,79,81,79,01:15:00,08:24:00
PB,187,193,156,03:16:00,01:15:00
SA,269,271,265,08:24:00,01:15:00
SJ,400,401,400,08:24:00,01:15:00
TE,88,100,49,08:24:00,01:15:00
