id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,110,238,17,06:35:00,13:48:00
AN,366,496,229,05:56:00,12:39:00
CA,136,286,6,06:56:00,19:44:00
CE,214,327,24,06:35:00,11:49:00
CY,278,404,70,05:56:00,11:59:00
MA,93,278,0,06:35:00,14:15:00
PA,51,87,1,23:55:00,10:17:00
PB,163,201,127,07:51:00,18:14:00
SJ,321,392,154,05:29:00,13:00:00
TE,76,116,46,04:28:00,13:00:00
