dato,id,libres
OCUPACION,AL,75
OCUPACION,MA,32
OCUPACION,CA,69
OCUPACION,PA,50
OCUPACION,AN,376
OCUPACION,TE,63
OCUPACION,CE,213
OCUPACION,CY,311
OCUPACION,SJ,330
OCUPACION,PB,147
