id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,117,253,21,04:16:00,13:51:00
AN,405,513,264,04:16:00,13:51:00
CA,136,271,64,04:16:00,22:48:00
CE,234,340,121,04:16:00,13:51:00
CY,319,396,191,23:54:00,13:51:00
MA,76,236,6,04:16:00,21:14:00
PA,56,89,26,04:16:00,22:48:00
PB,140,196,47,04:16:00,22:48:00
SA,228,267,154,01:24:00,13:51:00
SJ,363,398,270,23:54:00,13:51:00
TE,85,106,60,04:16:00,13:51:00
