dato,id,libres
OCUPACION,AL,243
OCUPACION,MA,146
OCUPACION,CA,205
OCUPACION,PA,57
OCUPACION,AN,326
OCUPACION,TE,80
OCUPACION,CE,162
OCUPACION,CY,131
OCUPACION,SJ,241
OCUPACION,PB,197
