id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,236,288,162,05:28:00,12:25:00
AN,371,507,120,05:38:00,12:25:00
CA,170,302,11,05:28:00,12:25:00
CE,212,320,34,05:15:00,11:46:00
CY,252,376,25,04:45:00,11:56:00
MA,113,236,1,02:57:00,18:13:00
PA,60,83,22,00:00:00,11:36:00
PB,195,221,159,07:45:00,18:46:00
SJ,316,392,137,00:39:00,12:12:00
TE,75,112,42,06:17:00,13:57:00
