dato,id,libres
OCUPACION,AL,176
OCUPACION,MA,66
OCUPACION,CA,125
OCUPACION,PA,51
OCUPACION,AN,373
OCUPACION,TE,91
OCUPACION,CE,274
OCUPACION,CY,347
OCUPACION,SJ,367
OCUPACION,PB,177
